지역,대학명,전형유형,모집단위,2025 입시결과 경쟁,2025 입시결과 70%,2024 입시결과 경쟁,2024 입시결과 70%
서울,국민대학교,학생부종합,경영학부 경영학전공,,,,
서울,국민대학교,학생부종합,경영정보학부,9.0,3.18,,
서울,국민대학교,학생부종합,AI빅데이터융합 경영학과,11.67,2.93,,
서울,국민대학교,학생부종합,기업경영학부(야간),8.0,4.68,,
서울,국민대학교,학생부종합,신소재공학부 에너지모빌리티재료전공,8.4,2.9,,
서울,국민대학교,학생부종합,신소재공학부 전자화학재료전공,8.4,2.9,,
서울,국민대학교,학생부종합,기계공학부,9.14,3.25,,
서울,국민대학교,학생부종합,건설시스템공학부,9.33,3.2,,
서울,국민대학교,학생부종합,전자공학부 지능형반도체융합전자전공,10.11,2.75,,
서울,국민대학교,학생부종합,전자공학부 지능형ICT융합전공,10.11,2.75,,
서울,국민대학교,학생부종합,전자공학부 모빌리티전력전자융합전공,10.11,2.75,,
서울,국민대학교,학생부종합,산림환경시스템학과,19.0,3.17,,
서울,국민대학교,학생부종합,임산생명공학과,17.0,2.73,,
서울,국민대학교,학생부종합,나노전자물리학과,12.5,3.29,,
서울,국민대학교,학생부종합,응용화학부 나노소재전공,12.0,2.62,,
서울,국민대학교,학생부종합,응용화학부 바이오의약전공,12.0,2.62,,
서울,국민대학교,학생부종합,식품영양학과,10.0,3.17,,
서울,국민대학교,학생부종합,정보보안암호수학과,8.0,3.23,,
서울,국민대학교,학생부종합,융합바이오공학과,19.5,2.56,,
서울,국민대학교,학생부종합,소프트웨어학부,11.5,2.49,,
서울,국민대학교,학생부종합,인공지능학부,9.0,2.44,,
서울,국민대학교,학생부종합,건축학부,11.33,3.36,,
서울,국민대학교,학생부종합,자동차모빌리티대학,,,,
서울,국민대학교,학생부종합,금속공예학과,10.0,3.85,,
서울,국민대학교,학생부종합,도자공예학과,9.0,3.32,,
서울,국민대학교,학생부종합,글로벌인문·지역대학,6.33,3.8,,
서울,국민대학교,학생부종합,사회과학대학,10.0,3.27,,
서울,국민대학교,학생부종합,법학대학,7.33,3.46,,
서울,국민대학교,학생부종합,경상대학,6.67,6.28,,
서울,국민대학교,학생부종합,경영대학,7.88,3.46,,
서울,국민대학교,학생부종합,창의공과대학,5.29,4.37,,
서울,국민대학교,학생부종합,과학기술대학,7.0,3.65,,
서울,국민대학교,학생부종합,소프트웨어 융합대학,8.75,2.84,,
서울,국민대학교,학생부종합,건축대학,10.0,3.15,,
서울,국민대학교,학생부종합,자동차모빌리티대학,5.0,6.11,,
서울,국민대학교,논술,한국어문학부 국어국문학전공,,,,
서울,국민대학교,논술,영어영문학부,,,,
서울,국민대학교,논술,중어중문학과,,,,
서울,국민대학교,논술,한국역사학과,,,,
서울,국민대학교,논술,행정학과,,,,
서울,국민대학교,논술,정치외교학과,,,,
서울,국민대학교,논술,사회학과,,,,
서울,국민대학교,논술,미디어광고학부 미디어전공,,,,
서울,국민대학교,논술,교육학과,,,,
서울,국민대학교,논술,러시아유라시아학과,,,,
서울,국민대학교,논술,동아시아국제학부부,,,,
서울,국민대학교,논술,법학부,,,,
서울,국민대학교,논술,경영학부 경영학전공,,,,
서울,국민대학교,논술,경영정보학부(자연),,,,
서울,국민대학교,논술,AI빅데이터융합 경영학과(자연),,,,
서울,국민대학교,논술,신소재공학부 에너지모빌리티재료전공,,,,
서울,국민대학교,논술,신소재공학부 전자화학재료전공,,,,
서울,국민대학교,논술,기계공학부,,,,
서울,국민대학교,논술,건설시스템공학부,,,,
서울,국민대학교,논술,전자공학부 지능형반도체융합전자전공,,,,
서울,국민대학교,논술,전자공학부 지능형ICT융합전공,,,,
서울,국민대학교,논술,전자공학부 모빌리티전력전자융합전공,,,,
서울,국민대학교,논술,산림환경시스템학과,,,,
서울,국민대학교,논술,임산생명공학과,,,,
서울,국민대학교,논술,나노전자물리학과,,,,
서울,국민대학교,논술,응용화학부 나노소재전공,,,,
서울,국민대학교,논술,응용화학부 바이오의약전공,,,,
서울,국민대학교,논술,식품영양학과,,,,
서울,국민대학교,논술,정보보안암호수학과,,,,
서울,국민대학교,논술,융합바이오공학과,,,,
서울,국민대학교,논술,소프트웨어학부,,,,
서울,국민대학교,논술,인공지능학부,,,,
서울,국민대학교,논술,건축학부,,,,
서울,국민대학교,논술,자동차모빌리티대학,,,,
서울,국민대학교,논술,미래모빌리티학과,,,,
서울,국민대학교,실기/실적,KMU Interantional Business School,,,,
서울,국민대학교,실기/실적,소프트웨어학부,,,,
서울,국민대학교,실기/실적,인공지능학부,,,,
서울,국민대학교,실기/실적,자동차모빌리티대학,,,,
서울,국민대학교,실기/실적,공업디자인학과,,,,
서울,국민대학교,실기/실적,시각디자인학과,,,,
서울,국민대학교,실기/실적,금속공예학과,,,,
서울,국민대학교,실기/실적,도자공예학과,,,,
서울,국민대학교,실기/실적,의상디자인학과,,,,
서울,국민대학교,실기/실적,공간디자인학과,,,,
서울,국민대학교,실기/실적,영상디자인학과,,,,
서울,국민대학교,실기/실적,자동차운송디자인학과,,,,
서울,국민대학교,실기/실적,AI디자인학과,,,,
서울,국민대학교,실기/실적,스포츠교육학과(유도),,,,
서울,국민대학교,실기/실적,스포츠산업레저학과(스키·스노보드),,,,
서울,국민대학교,실기/실적,스포츠건강재활학과(스키·스노보드),,,,
서울,국민대학교,실기/실적,미술학부 회화전공,,,,
서울,국민대학교,실기/실적,공연예술학부 연극전공,,,,
서울,국민대학교,실기/실적,공연예술학부 영화전공,,,,
서울,국민대학교,실기/실적,발레,,,,
서울,국민대학교,실기/실적,한국무용,,,,
서울,국민대학교,실기/실적,현대무용,,,,
서울,상명대학교,학생부교과,# 자유전공(인문계열),,,,
서울,상명대학교,학생부교과,# 자유전공(이공계열),,,,
서울,상명대학교,학생부교과,# 자유전공(예체능계열),,,,
서울,상명대학교,학생부교과,역사콘텐츠 전공,4.13,2.8,9.67,2.92
서울,상명대학교,학생부교과,지적재산권전공,7.67,2.84,14.83,2.95
서울,상명대학교,학생부교과,문헌정보학전공,6.38,2.62,8.75,2.84
서울,상명대학교,학생부교과,한일문화콘텐츠전공,5.43,2.71,6.86,2.8
서울,상명대학교,학생부교과,공간환경학부,6.25,2.96,11.31,3.03
서울,상명대학교,학생부교과,행정학부,3.8,3.07,8.0,2.8
서울,상명대학교,학생부교과,가족복지학과,5.75,2.96,9.75,3.02
서울,상명대학교,학생부교과,경제금융학부,5.05,2.82,7.35,2.94
서울,상명대학교,학생부교과,경영학부,3.17,3.59,6.78,2.58
서울,상명대학교,학생부교과,글로벌경영학과,3.16,2.91,7.16,2.75
서울,상명대학교,학생부교과,국가안보학과,5.32,4.4,5.21,4.01
서울,상명대학교,학생부교과,국어교육과,3.64,2.35,9.75,2.42
서울,상명대학교,학생부교과,영어교육과,4.4,2.72,5.5,2.56
서울,상명대학교,학생부교과,교육학과,3.38,2.32,4.75,2.52
서울,상명대학교,학생부교과,수학교육과,3.67,2.52,5.0,2.45
서울,상명대학교,학생부교과,휴먼AI공학전공,8.31,3,8.08,3.04
서울,상명대학교,학생부교과,핀테크/빅데이터융합/스마트생산전공,8.73,3.06,5.87,3.37
서울,상명대학교,학생부교과,컴퓨터과학전공,4.0,2.98,6.85,2.75
서울,상명대학교,학생부교과,전기공학전공,6.0,2.68,6.1,2.95
서울,상명대학교,학생부교과,게임전공,6.56,2.87,5.78,3.06
서울,상명대학교,학생부교과,생명공학전공,5.64,2.37,8.5,2.51
서울,상명대학교,학생부교과,화학에너지공학전공,4.73,2.73,5.0,2.55
서울,상명대학교,학생부교과,화학신소재전공,7.1,2.53,8.92,2.69
서울,상명대학교,학생부교과,식품영양학전공,6.33,2.69,12.29,2.81
서울,상명대학교,학생부교과,의류학과,5.14,2.89,14.29,2.6
서울,상명대학교,학생부교과,애니메이션전공,14.14,2.73,5.29,2.4
서울,상명대학교,학생부종합,역사콘텐츠 전공,10.89,3.19,12.11,3.21
서울,상명대학교,학생부종합,지적재산권전공,9.43,3.54,8.0,3.25
서울,상명대학교,학생부종합,문헌정보학전공,12.25,3.01,7.38,3.16
서울,상명대학교,학생부종합,한일문화콘텐츠전공,15.57,3.16,13.14,3.33
서울,상명대학교,학생부종합,공간환경학부,11.2,3.47,11.18,3.51
서울,상명대학교,학생부종합,행정학부,11.09,3.28,8.58,3.33
서울,상명대학교,학생부종합,가족복지학과,13.57,3.17,17.75,3.27
서울,상명대학교,학생부종합,경제금융학과,14.55,3.46,10.57,3.71
서울,상명대학교,학생부종합,경영학부,17.0,3.15,14.64,3.34
서울,상명대학교,학생부종합,글로벌경영학과,20.79,3.66,14.5,3.69
서울,상명대학교,학생부종합,국어교육과,11.64,2.74,7.0,2.87
서울,상명대학교,학생부종합,영어교육과,9.1,2.91,9.08,2.87
서울,상명대학교,학생부종합,교육학과,24.86,2.8,16.5,2.88
서울,상명대학교,학생부종합,수학교육과,11.67,2.79,8.44,3.03
서울,상명대학교,학생부종합,휴먼AI공학전공,10.43,3.27,10.87,3.63
서울,상명대학교,학생부종합,핀테크/빅데이터융합/스마트생산전공,11.9,3.44,7.63,3.58
서울,상명대학교,학생부종합,컴퓨터과학전공,11.38,3.11,12.57,3.16
서울,상명대학교,학생부종합,전기공학전공,13.13,3.37,8.11,3.6
서울,상명대학교,학생부종합,게임전공,23.38,3.43,16.67,3.41
서울,상명대학교,학생부종합,생명공학전공,23.0,3.19,22.7,2.88
서울,상명대학교,학생부종합,화학에너지공학전공,15.7,3.37,8.3,3.38
서울,상명대학교,학생부종합,화학신소재전공,13.38,3.04,9.5,3.18
서울,상명대학교,학생부종합,식품영양학전공,21.29,3.03,11.5,3.33
서울,상명대학교,학생부종합,의류학과,21.86,3.38,13.57,3.16
서울,상명대학교,학생부종합,애니메이션전공,36.57,2.56,37.71,3.01
서울,상명대학교,학생부종합,스포츠건강관리전공,31.29,3.4,19.13,3.62
서울,상명대학교,학생부종합,조형예술전공,11.88,3.9,9.63,3.06
서울,상명대학교,학생부종합,역사콘텐츠 전공,12.5,3,,
서울,상명대학교,학생부종합,지적재산권전공,6.5,3.69,,
서울,상명대학교,학생부종합,문헌정보학전공,11.0,3.14,,
서울,상명대학교,학생부종합,한일문화콘텐츠전공,10.5,1.82,,
서울,상명대학교,학생부종합,공간환경학부,11.5,4.21,,
서울,상명대학교,학생부종합,행정학부,10.33,2.05,,
서울,상명대학교,학생부종합,가족복지학과,13.0,3.71,,
서울,상명대학교,학생부종합,경제금융학부,12.75,3.37,,
서울,상명대학교,학생부종합,경영학부,13.75,3.53,,
서울,상명대학교,학생부종합,글로벌경영학과,15.0,3.49,,
서울,상명대학교,학생부종합,국어교육과,9.5,2.67,,
서울,상명대학교,학생부종합,영어교육과,7.0,2.85,,
서울,상명대학교,학생부종합,교육학과,23.0,3.04,,
서울,상명대학교,학생부종합,수학교육과,13.5,2.54,,
서울,상명대학교,학생부종합,휴먼AI공학전공,8.75,2.51,,
서울,상명대학교,학생부종합,핀테크/빅데이터융합/스마트생산전공,11.5,3.63,,
서울,상명대학교,학생부종합,컴퓨터과학전공,15.75,3.51,,
서울,상명대학교,학생부종합,전기공학전공,13.5,2.01,,
서울,상명대학교,학생부종합,게임전공,27.5,3.82,,
서울,상명대학교,학생부종합,생명공학전공,19.5,2.84,,
서울,상명대학교,학생부종합,화학에너지공학전공,12.0,3.35,,
서울,상명대학교,학생부종합,화학신소재전공,11.5,3.07,,
서울,상명대학교,학생부종합,식품영양학전공,23.5,2.09,,
서울,상명대학교,학생부종합,의류학과,18.5,3.63,,
서울,상명대학교,학생부종합,애니메이션전공,29.5,2.2,,
서울,상명대학교,논술,# 자유전공(인문계열),,,,
서울,상명대학교,논술,# 자유전공(이공계열),,,,
서울,상명대학교,논술,역사콘텐츠 전공,,,,
서울,상명대학교,논술,지적재산권전공,,,,
서울,상명대학교,논술,문헌정보학전공,,,,
서울,상명대학교,논술,한일문화콘텐츠전공,,,,
서울,상명대학교,논술,공간환경학부,,,,
서울,상명대학교,논술,행정학부,,,,
서울,상명대학교,논술,가족복지학과,,,,
서울,상명대학교,논술,경제금융학부,,,,
서울,상명대학교,논술,경영학부,,,,
서울,상명대학교,논술,글로벌경영학과,,,,
서울,상명대학교,논술,국어교육과,,,,
서울,상명대학교,논술,영어교육과,,,,
서울,상명대학교,논술,교육학과,,,,
서울,상명대학교,논술,수학교육과,,,,
서울,상명대학교,논술,휴먼AI공학전공,,,,
서울,상명대학교,논술,핀테크/빅데이터융합/스마트생산전공,,,,
서울,상명대학교,논술,컴퓨터과학전공,,,,
서울,상명대학교,논술,전기공학전공,,,,
서울,상명대학교,논술,게임전공,,,,
서울,상명대학교,논술,생명공학전공,,,,
서울,상명대학교,논술,화학에너지공학전공,,,,
서울,상명대학교,논술,화학신소재전공,,,,
서울,상명대학교,논술,식품영양학전공,,,,
서울,상명대학교,논술,의류학과,,,,
서울,상명대학교,논술,애니메이션전공,,,,
서울,상명대학교,실기/실적,스포츠건강관리전공,,,,
서울,상명대학교,실기/실적,한국무용,,,,
서울,상명대학교,실기/실적,현대무용,,,,
서울,상명대학교,실기/실적,발레,,,,
서울,상명대학교,실기/실적,조형예술전공,,,,
